sequence,frame_id,raw_points,removed_ground_points,nonground_points,algorithm,csf_ms,cluster_ms,total_ms,cluster_fps,total_fps,clusters
02,000077,121135,103595,17540,FECunion,75.782807,6.292048,82.074855,158.930765,12.184000,12
02,000078,121430,103240,18190,FECunion,72.432922,6.425060,78.857982,155.640570,12.681024,14
02,000079,121515,103189,18326,FECunion,77.382460,6.609620,83.992080,151.294628,11.905884,14
02,000080,121510,103461,18049,FECunion,81.934256,6.432144,88.366400,155.469156,11.316518,14
02,000081,121532,101567,19965,FECunion,74.339208,7.055156,81.394364,141.740310,12.285863,15
02,000082,121665,102768,18897,FECunion,71.277441,6.537212,77.814653,152.970410,12.851050,13
02,000083,121811,101367,20444,FECunion,67.101586,6.971669,74.073255,143.437676,13.500149,13
02,000084,122188,101070,21118,FECunion,67.235816,7.159998,74.395814,139.664843,13.441616,13
02,000085,122908,99808,23100,FECunion,59.570626,8.382555,67.953181,119.295370,14.716015,16
02,000086,123237,99340,23897,FECunion,81.629035,8.651456,90.280491,115.587480,11.076590,16
02,000087,123219,99911,23308,FECunion,63.670023,7.885849,71.555872,126.809428,13.975093,14
02,000088,123117,101198,21919,FECunion,66.005241,7.325665,73.330906,136.506379,13.636815,12
02,000089,123102,101851,21251,FECunion,62.820544,6.964808,69.785352,143.578976,14.329655,13
02,000090,123366,103490,19876,FECunion,59.548034,6.488597,66.036631,154.116522,15.143110,18
02,000091,123532,104019,19513,FECunion,62.362087,6.502124,68.864211,153.795898,14.521331,18
02,000092,123841,104515,19326,FECunion,62.459275,6.553818,69.013093,152.582815,14.490004,22
02,000093,124174,105868,18306,FECunion,58.317360,5.971022,64.288382,167.475518,15.554910,18
02,000094,124303,105614,18689,FECunion,60.121380,6.302500,66.423880,158.667196,15.054827,17
