file,target_points,algorithm,max_n,points,run_id,total_ms,build_ms,search_ms,merge_ms,final_ms,clusters
seq00_static_2450k.ply,2450000,FECunion,50,2450000,2,945.810370,329.474354,506.307912,25.750700,12.327989,631
seq00_static_2450k.ply,2450000,FECunion,50,2450000,3,956.956670,332.303020,524.161955,25.462225,12.480601,631
seq00_static_2450k.ply,2450000,FECunion,50,2450000,4,945.637558,330.058247,506.092914,25.649240,12.416025,631
seq00_static_2450k.ply,2450000,FECunion,50,2450000,5,929.499029,331.171362,501.995027,25.481440,12.360907,631
seq00_static_2450k.ply,2450000,FECunion,50,2450000,6,952.142855,327.648390,525.257737,25.321612,12.415971,631
seq00_static_2450k.ply,2450000,FECunion,50,2450000,7,916.614274,327.119137,493.961617,24.152130,11.776915,631
seq00_static_2500k.ply,2500000,FEC,0,2500000,1,17523.472698,339.473513,891.430753,16134.656466,93.768218,642
seq00_static_2500k.ply,2500000,FEC,0,2500000,2,17801.043765,325.209465,939.848230,16377.231576,94.274338,642
seq00_static_2500k.ply,2500000,FEC,0,2500000,3,17616.913440,309.435885,934.153554,16223.222825,93.999693,642
seq00_static_2500k.ply,2500000,FEC,0,2500000,4,17556.983158,316.505646,941.978601,16150.629473,92.525054,642
seq00_static_2500k.ply,2500000,FEC,0,2500000,5,17700.375509,312.797846,942.011360,16287.207593,101.597354,642
seq00_static_2500k.ply,2500000,FEC,0,2500000,6,17627.116017,337.064310,958.193373,16177.547553,99.711131,642
seq00_static_2500k.ply,2500000,FEC,0,2500000,7,18998.215205,336.005083,962.435316,17558.684646,99.840634,642
seq00_static_2500k.ply,2500000,FEC1,0,2500000,1,1109.784301,345.914191,578.392061,49.077799,82.020020,642
seq00_static_2500k.ply,2500000,FEC1,0,2500000,2,1026.918353,324.827218,516.497364,43.096696,89.147759,642
seq00_static_2500k.ply,2500000,FEC1,0,2500000,3,992.240868,315.765852,509.069858,42.016591,79.187296,642
seq00_static_2500k.ply,2500000,FEC1,0,2500000,4,1006.244970,311.916970,522.545831,42.940451,81.587549,642
seq00_static_2500k.ply,2500000,FEC1,0,2500000,5,985.109693,314.033285,505.854368,41.682893,78.371700,642
seq00_static_2500k.ply,2500000,FEC1,0,2500000,6,1001.719066,323.868500,499.871053,40.534517,89.283536,642
seq00_static_2500k.ply,2500000,FEC1,0,2500000,7,1057.685862,342.015561,537.698026,44.103427,85.783048,642
seq00_static_2500k.ply,2500000,FECunion,0,2500000,1,962.443872,334.019176,528.147070,26.383830,12.900304,642
seq00_static_2500k.ply,2500000,FECunion,0,2500000,2,1001.564559,335.271846,559.975602,26.720800,12.912764,642
seq00_static_2500k.ply,2500000,FECunion,0,2500000,3,995.039423,347.053425,533.132916,26.159996,12.465003,642
seq00_static_2500k.ply,2500000,FECunion,0,2500000,4,956.198489,337.802247,520.546848,25.811088,11.830319,642
seq00_static_2500k.ply,2500000,FECunion,0,2500000,5,934.874433,337.291894,490.765141,24.458805,11.645989,642
seq00_static_2500k.ply,2500000,FECunion,0,2500000,6,906.947274,313.580870,496.383984,24.358166,11.679564,642
seq00_static_2500k.ply,2500000,FECunion,0,2500000,7,939.002343,324.172620,505.594521,24.496510,11.602697,642
seq00_static_2500k.ply,2500000,FEC,50,2500000,1,19041.430683,309.737521,956.088484,17629.711663,101.684636,642
seq00_static_2500k.ply,2500000,FEC,50,2500000,2,18749.489682,349.797376,939.137594,17314.758489,99.799278,642
seq00_static_2500k.ply,2500000,FEC,50,2500000,3,18800.199055,337.805910,933.612135,17388.494042,102.583212,642
seq00_static_2500k.ply,2500000,FEC,50,2500000,4,18804.656058,345.224997,952.490964,17373.396323,94.218630,642
seq00_static_2500k.ply,2500000,FEC,50,2500000,5,18913.871643,309.605306,959.283008,17511.991371,91.097174,642
seq00_static_2500k.ply,2500000,FEC,50,2500000,6,18420.076791,311.792067,933.835019,17028.680328,102.555361,642
seq00_static_2500k.ply,2500000,FEC,50,2500000,7,18713.726803,342.718736,955.794950,17273.540095,98.012059,642
seq00_static_2500k.ply,2500000,FEC1,50,2500000,1,1045.990619,330.967597,524.398892,43.408188,94.683931,642
seq00_static_2500k.ply,2500000,FEC1,50,2500000,2,1028.094662,331.944892,522.378375,44.089283,82.218376,642
seq00_static_2500k.ply,2500000,FEC1,50,2500000,3,990.465651,315.697193,496.297932,40.948206,89.094003,642
seq00_static_2500k.ply,2500000,FEC1,50,2500000,4,994.644140,314.768400,511.148205,41.868288,80.951322,642
seq00_static_2500k.ply,2500000,FEC1,50,2500000,5,991.923283,310.423347,499.336833,41.350907,92.091101,642
seq00_static_2500k.ply,2500000,FEC1,50,2500000,6,1012.592871,327.160547,515.141317,42.207658,82.640707,642
seq00_static_2500k.ply,2500000,FEC1,50,2500000,7,1037.351145,335.861488,515.843630,42.995873,93.250999,642
seq00_static_2500k.ply,2500000,FECunion,50,2500000,1,918.599535,328.587182,495.201070,25.299451,12.179168,642
seq00_static_2500k.ply,2500000,FECunion,50,2500000,2,965.775993,326.049707,525.739337,25.363128,12.352865,642
seq00_static_2500k.ply,2500000,FECunion,50,2500000,3,922.005018,326.617683,499.023103,25.408645,12.153638,642
seq00_static_2500k.ply,2500000,FECunion,50,2500000,4,916.582125,325.483403,496.308224,25.211120,11.709258,642
seq00_static_2500k.ply,2500000,FECunion,50,2500000,5,972.376529,325.913485,543.277886,25.123272,11.952248,642
seq00_static_2500k.ply,2500000,FECunion,50,2500000,6,902.988297,317.926349,489.872615,24.810573,12.784278,642
seq00_static_2500k.ply,2500000,FECunion,50,2500000,7,945.785031,314.658755,530.082243,25.456166,12.419811,642
seq00_static_2550k.ply,2550000,FEC,0,2550000,1,16951.520439,334.552361,878.237094,15599.390555,87.835248,653
seq00_static_2550k.ply,2550000,FEC,0,2550000,2,19926.066687,293.479915,992.916463,18479.769770,103.835684,653
seq00_static_2550k.ply,2550000,FEC,0,2550000,3,18564.249702,341.856910,996.127318,17071.886766,105.123654,653
seq00_static_2550k.ply,2550000,FEC,0,2550000,4,18015.660650,341.482812,996.700044,16528.509882,93.929265,653
seq00_static_2550k.ply,2550000,FEC,0,2550000,5,17984.413577,324.184370,970.515701,16535.771323,100.363875,653
seq00_static_2550k.ply,2550000,FEC,0,2550000,6,19228.305018,328.164803,953.225305,17798.083674,99.205202,653
seq00_static_2550k.ply,2550000,FEC,0,2550000,7,19288.409204,328.009406,977.123817,17829.604415,100.513123,653
seq00_static_2550k.ply,2550000,FEC1,0,2550000,1,1042.977852,337.182847,528.097151,43.616876,85.167918,653
seq00_static_2550k.ply,2550000,FEC1,0,2550000,2,1059.394922,331.138826,538.883020,44.604096,94.861339,653
seq00_static_2550k.ply,2550000,FEC1,0,2550000,3,1048.262323,325.988772,543.815070,45.234716,83.614903,653
seq00_static_2550k.ply,2550000,FEC1,0,2550000,4,1028.934712,325.359559,528.751557,43.365395,83.814080,653
seq00_static_2550k.ply,2550000,FEC1,0,2550000,5,1044.794360,325.535965,542.076449,44.567371,83.189714,653
seq00_static_2550k.ply,2550000,FEC1,0,2550000,6,1045.509308,325.668273,537.973003,44.760618,87.746294,653
seq00_static_2550k.ply,2550000,FEC1,0,2550000,7,1043.544436,328.365425,538.295039,44.295678,84.330373,653
seq00_static_2550k.ply,2550000,FECunion,0,2550000,1,954.328885,337.624498,516.165089,25.552944,13.872533,653
seq00_static_2550k.ply,2550000,FECunion,0,2550000,2,948.525265,329.442911,516.801601,25.443047,12.773772,653
seq00_static_2550k.ply,2550000,FECunion,0,2550000,3,970.252945,326.645307,539.980390,25.775819,12.385979,653
seq00_static_2550k.ply,2550000,FECunion,0,2550000,4,980.575483,346.724525,518.654245,25.924863,13.193274,653
seq00_static_2550k.ply,2550000,FECunion,0,2550000,5,937.740489,328.256862,509.685239,25.503334,12.791317,653
seq00_static_2550k.ply,2550000,FECunion,0,2550000,6,982.219780,354.016797,513.862994,25.506722,12.675584,653
seq00_static_2550k.ply,2550000,FECunion,0,2550000,7,942.577395,323.166722,520.218390,25.710725,12.215341,653
seq00_static_2550k.ply,2550000,FEC,50,2550000,1,19188.200329,342.935482,965.928580,17715.623739,94.607968,653
seq00_static_2550k.ply,2550000,FEC,50,2550000,2,18871.410381,328.455495,924.589523,17478.049155,98.601879,653
seq00_static_2550k.ply,2550000,FEC,50,2550000,3,18984.461815,333.398386,945.514755,17568.255364,96.839868,653
seq00_static_2550k.ply,2550000,FEC,50,2550000,4,19369.706610,345.676345,967.229534,17920.051181,94.117477,653
seq00_static_2550k.ply,2550000,FEC,50,2550000,5,19414.796945,328.856928,948.962358,17985.544200,97.940853,653
seq00_static_2550k.ply,2550000,FEC,50,2550000,6,19573.841023,328.253186,963.246939,18136.663079,96.838970,653
seq00_static_2550k.ply,2550000,FEC,50,2550000,7,19139.335117,329.794200,919.061588,17744.875948,96.072221,653
seq00_static_2550k.ply,2550000,FEC1,50,2550000,1,1003.376295,318.518475,513.492440,42.112638,82.410013,653
seq00_static_2550k.ply,2550000,FEC1,50,2550000,2,1037.088702,325.347197,526.372034,43.881177,88.686102,653
seq00_static_2550k.ply,2550000,FEC1,50,2550000,3,1105.490192,344.999441,563.910303,46.996833,98.345747,653
seq00_static_2550k.ply,2550000,FEC1,50,2550000,4,1108.736553,348.497639,569.344407,47.294385,91.125314,653
seq00_static_2550k.ply,2550000,FEC1,50,2550000,5,1094.384506,347.355645,553.528505,45.230896,96.230100,653
seq00_static_2550k.ply,2550000,FEC1,50,2550000,6,1112.778541,347.393349,571.975153,47.339363,92.585469,653
seq00_static_2550k.ply,2550000,FEC1,50,2550000,7,1092.946661,344.564231,553.618360,45.847836,98.083580,653
seq00_static_2550k.ply,2550000,FECunion,50,2550000,1,971.763887,343.462331,524.812054,26.839687,13.426012,653
seq00_static_2550k.ply,2550000,FECunion,50,2550000,2,985.691960,355.151215,528.539989,26.543277,13.138720,653
seq00_static_2550k.ply,2550000,FECunion,50,2550000,3,976.790599,352.627014,510.703236,25.721646,11.886886,653
seq00_static_2550k.ply,2550000,FECunion,50,2550000,4,1003.162744,342.802473,554.179890,26.990943,13.339050,653
seq00_static_2550k.ply,2550000,FECunion,50,2550000,5,1020.060330,369.087137,531.672502,26.927706,13.405411,653
seq00_static_2550k.ply,2550000,FECunion,50,2550000,6,983.499988,343.605798,531.993389,27.367924,12.890870,653
seq00_static_2550k.ply,2550000,FECunion,50,2550000,7,1021.751165,371.919934,529.701793,26.806715,12.919633,653
seq00_static_2600k.ply,2600000,FEC,0,2600000,1,20057.604492,363.349663,936.318083,18601.456331,95.480616,655
seq00_static_2600k.ply,2600000,FEC,0,2600000,2,18715.524214,321.740065,916.578362,17311.331606,103.066464,655
seq00_static_2600k.ply,2600000,FEC,0,2600000,3,18972.393768,340.866884,960.073357,17514.082350,105.887292,655
seq00_static_2600k.ply,2600000,FEC,0,2600000,4,18669.684576,361.244595,944.176302,17206.081241,105.820875,655
seq00_static_2600k.ply,2600000,FEC,0,2600000,5,18658.378239,332.965893,972.235993,17187.617113,99.226791,655
seq00_static_2600k.ply,2600000,FEC,0,2600000,6,18628.194733,328.309388,896.982452,17265.122051,89.016371,655
seq00_static_2600k.ply,2600000,FEC,0,2600000,7,19220.476314,292.846613,949.016537,17829.455822,98.438792,655
seq00_static_2600k.ply,2600000,FEC1,0,2600000,1,1049.335278,324.257824,539.746900,44.742834,91.062456,655
seq00_static_2600k.ply,2600000,FEC1,0,2600000,2,1021.177102,316.410726,529.554579,44.281414,81.847002,655
seq00_static_2600k.ply,2600000,FEC1,0,2600000,3,1037.719277,323.844100,528.804206,44.402468,91.766752,655
seq00_static_2600k.ply,2600000,FEC1,0,2600000,4,1045.244917,339.914672,529.638470,43.747599,82.590703,655
seq00_static_2600k.ply,2600000,FEC1,0,2600000,5,1101.758472,358.211196,550.021670,49.040189,93.075452,655
seq00_static_2600k.ply,2600000,FEC1,0,2600000,6,1058.166070,331.565502,546.413376,45.656800,83.252536,655
seq00_static_2600k.ply,2600000,FEC1,0,2600000,7,1015.228799,321.739802,519.573226,42.671516,83.792111,655
seq00_static_2600k.ply,2600000,FECunion,0,2600000,1,952.663539,322.712987,527.419015,25.353549,12.725014,655
seq00_static_2600k.ply,2600000,FECunion,0,2600000,2,927.077364,321.401769,508.257759,25.428088,12.051747,655
seq00_static_2600k.ply,2600000,FECunion,0,2600000,3,977.294870,339.484062,523.787062,25.885111,12.238863,655
seq00_static_2600k.ply,2600000,FECunion,0,2600000,4,957.895248,332.554618,523.971564,25.837660,12.234254,655
seq00_static_2600k.ply,2600000,FECunion,0,2600000,5,931.453416,321.238167,513.539266,25.260830,12.085181,655
seq00_static_2600k.ply,2600000,FECunion,0,2600000,6,981.195259,338.897434,528.359580,25.432478,12.456274,655
seq00_static_2600k.ply,2600000,FECunion,0,2600000,7,945.575693,324.852428,520.283709,25.252286,12.179072,655
seq00_static_2600k.ply,2600000,FEC,50,2600000,1,19581.455776,338.613584,958.928338,18126.608685,100.082973,655
seq00_static_2600k.ply,2600000,FEC,50,2600000,2,20511.671228,333.089139,994.111023,19032.903989,105.708519,655
seq00_static_2600k.ply,2600000,FEC,50,2600000,3,19278.603903,340.546729,934.211422,17855.839617,96.608874,655
seq00_static_2600k.ply,2600000,FEC,50,2600000,4,19104.748591,322.923608,929.434083,17703.555047,97.945418,655
seq00_static_2600k.ply,2600000,FEC,50,2600000,5,19136.367823,322.738320,975.226955,17698.188242,98.441313,655
seq00_static_2600k.ply,2600000,FEC,50,2600000,6,20153.290907,324.887286,1018.863623,18656.285839,105.557148,655
seq00_static_2600k.ply,2600000,FEC,50,2600000,7,19980.625119,358.216081,1004.198456,18470.687289,101.453125,655
seq00_static_2600k.ply,2600000,FEC1,50,2600000,1,1078.092268,333.707412,551.926676,46.668590,94.701791,655
seq00_static_2600k.ply,2600000,FEC1,50,2600000,2,1064.221131,346.482800,539.483970,44.649056,84.267162,655
seq00_static_2600k.ply,2600000,FEC1,50,2600000,3,1046.590237,335.970666,524.477440,43.249397,95.856304,655
seq00_static_2600k.ply,2600000,FEC1,50,2600000,4,1058.943845,346.447843,533.237838,44.560508,86.639017,655
seq00_static_2600k.ply,2600000,FEC1,50,2600000,5,1057.722790,335.737233,533.730002,43.978073,95.261656,655
seq00_static_2600k.ply,2600000,FEC1,50,2600000,6,1124.846715,368.146501,568.212307,48.532709,86.557566,655
seq00_static_2600k.ply,2600000,FEC1,50,2600000,7,1063.594540,335.987856,537.468869,44.312254,96.448167,655
seq00_static_2600k.ply,2600000,FECunion,50,2600000,1,973.858873,337.856481,533.138524,26.126047,12.614448,655
seq00_static_2600k.ply,2600000,FECunion,50,2600000,2,952.781967,337.490871,515.456176,26.230621,12.811523,655
seq00_static_2600k.ply,2600000,FECunion,50,2600000,3,965.703245,340.439141,510.885226,26.185659,12.553768,655
seq00_static_2600k.ply,2600000,FECunion,50,2600000,4,959.764505,333.697203,523.541746,26.264705,14.156578,655
seq00_static_2600k.ply,2600000,FECunion,50,2600000,5,982.113666,347.770579,520.272648,26.352975,12.624484,655
seq00_static_2600k.ply,2600000,FECunion,50,2600000,6,981.460616,333.353680,543.175377,26.089930,13.155782,655
seq00_static_2600k.ply,2600000,FECunion,50,2600000,7,983.653196,344.639477,522.669814,26.274267,12.661513,655
seq00_static_2650k.ply,2650000,FEC,0,2650000,1,20386.847572,356.000097,987.416817,18873.740368,105.497971,671
seq00_static_2650k.ply,2650000,FEC,0,2650000,2,20545.081800,349.111793,980.254164,19059.082410,98.178039,671
seq00_static_2650k.ply,2650000,FEC,0,2650000,3,20402.658143,342.098021,1011.184748,18882.067503,106.757270,671
seq00_static_2650k.ply,2650000,FEC,0,2650000,4,20318.773900,355.370210,1001.520619,18794.797973,106.626134,671
seq00_static_2650k.ply,2650000,FEC,0,2650000,5,20038.857323,371.753732,1025.033430,18472.714798,102.441894,671
seq00_static_2650k.ply,2650000,FEC,0,2650000,6,20380.335792,359.041775,997.381005,18858.080028,106.006741,671
seq00_static_2650k.ply,2650000,FEC,0,2650000,7,19631.706465,359.931398,1016.809710,18090.143930,104.167604,671
seq00_static_2650k.ply,2650000,FEC1,0,2650000,1,1064.084454,345.624433,542.142973,44.086546,83.614733,671
seq00_static_2650k.ply,2650000,FEC1,0,2650000,2,1098.059380,342.085044,559.498574,46.942076,96.322669,671
seq00_static_2650k.ply,2650000,FEC1,0,2650000,3,1071.544529,339.703781,549.236664,45.466267,86.961993,671
seq00_static_2650k.ply,2650000,FEC1,0,2650000,4,1089.737822,340.888660,555.393634,46.098971,96.265555,671
seq00_static_2650k.ply,2650000,FEC1,0,2650000,5,1121.296610,350.415196,580.191907,48.860354,86.865512,671
seq00_static_2650k.ply,2650000,FEC1,0,2650000,6,1073.577896,335.361312,547.781114,45.230165,94.510403,671
seq00_static_2650k.ply,2650000,FEC1,0,2650000,7,1084.526381,353.763559,547.761505,45.939040,85.297840,671
seq00_static_2650k.ply,2650000,FECunion,0,2650000,1,1007.082552,349.104513,552.289032,27.335051,13.420612,671
seq00_static_2650k.ply,2650000,FECunion,0,2650000,2,1081.290477,361.998323,604.546407,28.454063,13.419386,671
seq00_static_2650k.ply,2650000,FECunion,0,2650000,3,1056.484101,378.601100,569.725121,28.317397,13.421533,671
seq00_static_2650k.ply,2650000,FECunion,0,2650000,4,1057.663905,363.003455,582.363956,27.955090,14.124229,671
seq00_static_2650k.ply,2650000,FECunion,0,2650000,5,1038.923955,362.211678,568.377466,28.183871,13.366776,671
seq00_static_2650k.ply,2650000,FECunion,0,2650000,6,1033.423931,363.408031,562.831772,28.055380,13.356367,671
seq00_static_2650k.ply,2650000,FECunion,0,2650000,7,1046.892193,368.208944,570.173892,28.148409,13.375480,671
seq00_static_2650k.ply,2650000,FEC,50,2650000,1,20637.259406,366.388390,994.304227,19117.371957,107.406019,671
seq00_static_2650k.ply,2650000,FEC,50,2650000,2,21112.040710,374.221172,1045.918370,19550.212397,99.314133,671
seq00_static_2650k.ply,2650000,FEC,50,2650000,3,20735.190847,344.526321,1023.343974,19212.241941,106.598202,671
seq00_static_2650k.ply,2650000,FEC,50,2650000,4,21044.313891,376.405761,1024.891768,19495.214879,102.585148,671
seq00_static_2650k.ply,2650000,FEC,50,2650000,5,21393.913014,372.972319,1048.268909,19823.374094,107.460285,671
seq00_static_2650k.ply,2650000,FEC,50,2650000,6,21421.480827,368.133924,1024.819924,19895.215098,97.589253,671
seq00_static_2650k.ply,2650000,FEC,50,2650000,7,20508.898020,334.207966,1023.015596,19004.581619,102.578619,671
seq00_static_2650k.ply,2650000,FEC1,50,2650000,1,1058.311030,344.109988,533.929043,44.397584,87.759179,671
seq00_static_2650k.ply,2650000,FEC1,50,2650000,2,1075.464186,345.163442,539.232553,44.805444,97.678803,671
seq00_static_2650k.ply,2650000,FEC1,50,2650000,3,1081.991393,357.598956,543.903369,45.516455,85.239646,671
seq00_static_2650k.ply,2650000,FEC1,50,2650000,4,1068.229437,343.975448,533.956751,43.768567,98.798048,671
seq00_static_2650k.ply,2650000,FEC1,50,2650000,5,1087.213035,347.658298,555.220965,46.735721,86.956695,671
seq00_static_2650k.ply,2650000,FEC1,50,2650000,6,1079.974451,343.819690,543.783319,45.029218,98.147866,671
seq00_static_2650k.ply,2650000,FEC1,50,2650000,7,1083.645566,348.408789,551.395409,46.220911,86.623563,671
seq00_static_2650k.ply,2650000,FECunion,50,2650000,1,980.572447,346.352296,530.086521,26.923550,14.415989,671
seq00_static_2650k.ply,2650000,FECunion,50,2650000,2,983.146177,350.248866,529.197529,26.822254,12.860974,671
seq00_static_2650k.ply,2650000,FECunion,50,2650000,3,1003.617866,366.906897,532.640222,26.910784,12.928072,671
seq00_static_2650k.ply,2650000,FECunion,50,2650000,4,1025.911247,365.816256,538.845045,27.439042,13.593228,671
seq00_static_2650k.ply,2650000,FECunion,50,2650000,5,1017.765599,351.166872,559.032588,27.103398,12.872688,671
seq00_static_2650k.ply,2650000,FECunion,50,2650000,6,991.351886,355.837461,531.381430,27.122183,12.918700,671
seq00_static_2650k.ply,2650000,FECunion,50,2650000,7,995.761435,357.530553,534.313532,26.920078,13.004003,671
seq00_static_2700k.ply,2700000,FEC,0,2700000,1,20520.100013,374.490899,941.093190,19022.883670,107.699250,695
seq00_static_2700k.ply,2700000,FEC,0,2700000,2,21399.723504,361.639851,1029.832752,19853.399128,99.230727,695
seq00_static_2700k.ply,2700000,FEC,0,2700000,3,21655.302626,340.729913,1069.780852,20085.605841,106.555210,695
seq00_static_2700k.ply,2700000,FEC,0,2700000,4,21883.730583,366.511055,1103.134872,20255.545029,104.399214,695
seq00_static_2700k.ply,2700000,FEC,0,2700000,5,21433.685219,358.178172,1066.748233,19848.266533,106.464742,695
seq00_static_2700k.ply,2700000,FEC,0,2700000,6,21182.049261,354.654990,1035.015457,19643.034516,104.370581,695
seq00_static_2700k.ply,2700000,FEC,0,2700000,7,21208.806163,348.945231,1067.335721,19640.273951,105.324024,695
seq00_static_2700k.ply,2700000,FEC1,0,2700000,1,1154.770841,358.985672,589.782633,48.232219,99.563199,695
seq00_static_2700k.ply,2700000,FEC1,0,2700000,2,1109.750153,347.961601,563.457100,46.957866,99.380062,695
seq00_static_2700k.ply,2700000,FEC1,0,2700000,3,1114.304433,351.438769,573.191054,46.876167,91.715961,695
seq00_static_2700k.ply,2700000,FEC1,0,2700000,4,1106.111945,348.140006,562.798881,46.575326,97.791800,695
seq00_static_2700k.ply,2700000,FEC1,0,2700000,5,1083.032104,335.590376,561.828226,46.101630,89.402574,695
seq00_static_2700k.ply,2700000,FEC1,0,2700000,6,1110.216154,351.669478,559.184633,46.057223,101.832917,695
seq00_static_2700k.ply,2700000,FEC1,0,2700000,7,1084.738080,347.577142,553.822181,44.554930,90.830592,695
seq00_static_2700k.ply,2700000,FECunion,0,2700000,1,1007.987142,357.759009,545.640436,26.838911,13.767680,695
seq00_static_2700k.ply,2700000,FECunion,0,2700000,2,989.086514,350.944818,536.659203,27.154440,12.919632,695
seq00_static_2700k.ply,2700000,FECunion,0,2700000,3,1013.191805,347.467001,560.157339,27.067508,12.766209,695
seq00_static_2700k.ply,2700000,FECunion,0,2700000,4,1015.064339,356.372288,540.500622,27.016096,12.868333,695
seq00_static_2700k.ply,2700000,FECunion,0,2700000,5,1021.864175,350.611829,562.905598,27.400889,13.091896,695
seq00_static_2700k.ply,2700000,FECunion,0,2700000,6,990.474270,351.820809,536.010587,27.135115,13.898379,695
seq00_static_2700k.ply,2700000,FECunion,0,2700000,7,1016.715845,359.991845,550.722154,27.427602,13.779353,695
seq00_static_2700k.ply,2700000,FEC,50,2700000,1,21135.924801,375.595028,1035.672616,19571.325808,109.485756,695
seq00_static_2700k.ply,2700000,FEC,50,2700000,2,21502.474394,362.399461,1034.782281,19948.854641,107.619656,695
seq00_static_2700k.ply,2700000,FEC,50,2700000,3,20749.626033,370.983237,994.933582,19237.249701,100.327153,695
seq00_static_2700k.ply,2700000,FEC,50,2700000,4,20888.143535,333.951963,1000.962952,19395.473219,110.556016,695
seq00_static_2700k.ply,2700000,FEC,50,2700000,5,21043.552217,368.967160,1007.407088,19517.929470,102.448828,695
seq00_static_2700k.ply,2700000,FEC,50,2700000,6,21785.371991,351.077676,1100.216495,20176.918886,108.192003,695
seq00_static_2700k.ply,2700000,FEC,50,2700000,7,20571.789760,354.947021,1004.127184,19065.834528,99.715625,695
seq00_static_2700k.ply,2700000,FEC1,50,2700000,1,1055.027642,345.521713,530.467060,44.173420,85.657583,695
seq00_static_2700k.ply,2700000,FEC1,50,2700000,2,1032.860225,334.926069,518.284397,43.013968,89.755106,695
seq00_static_2700k.ply,2700000,FEC1,50,2700000,3,992.154040,311.650733,510.436246,43.160804,79.239025,695
seq00_static_2700k.ply,2700000,FEC1,50,2700000,4,968.928121,318.608539,486.305269,40.441649,78.933168,695
seq00_static_2700k.ply,2700000,FEC1,50,2700000,5,985.790345,322.545647,483.840236,40.211791,90.092445,695
seq00_static_2700k.ply,2700000,FEC1,50,2700000,6,1008.404857,321.834741,506.706145,43.498753,89.584459,695
seq00_static_2700k.ply,2700000,FEC1,50,2700000,7,1113.351287,367.113669,544.468276,46.536185,98.634355,695
seq00_static_2700k.ply,2700000,FECunion,50,2700000,1,975.326245,354.039106,519.661319,26.284590,12.564982,695
seq00_static_2700k.ply,2700000,FECunion,50,2700000,2,956.202990,343.819214,512.749853,26.304097,12.394498,695
seq00_static_2700k.ply,2700000,FECunion,50,2700000,3,991.185458,342.943913,542.679851,26.734420,14.138318,695
seq00_static_2700k.ply,2700000,FECunion,50,2700000,4,975.177074,350.605248,510.596892,26.233031,12.678883,695
seq00_static_2700k.ply,2700000,FECunion,50,2700000,5,954.512693,343.256024,511.944347,26.139407,12.741287,695
seq00_static_2700k.ply,2700000,FECunion,50,2700000,6,1054.522549,359.038472,567.927125,27.054241,12.929605,695
seq00_static_2700k.ply,2700000,FECunion,50,2700000,7,969.378420,345.683460,521.274543,26.747229,13.305506,695
seq00_static_2750k.ply,2750000,FEC,0,2750000,1,21659.737461,372.990054,1035.199944,20080.365308,113.309817,716
seq00_static_2750k.ply,2750000,FEC,0,2750000,2,21383.695637,375.459547,1070.123387,19781.770808,102.548579,716
seq00_static_2750k.ply,2750000,FEC,0,2750000,3,21944.244542,354.929451,1111.650037,20318.779759,103.641716,716
seq00_static_2750k.ply,2750000,FEC,0,2750000,4,21162.452082,360.959381,1054.370806,19586.144422,108.674706,716
seq00_static_2750k.ply,2750000,FEC,0,2750000,5,21371.406149,388.031161,1059.570079,19754.137105,110.706788,716
seq00_static_2750k.ply,2750000,FEC,0,2750000,6,21273.215585,369.763070,1108.895306,19640.947564,109.021955,716
seq00_static_2750k.ply,2750000,FEC,0,2750000,7,19543.573185,377.172979,960.046665,18054.641372,105.583697,716
seq00_static_2750k.ply,2750000,FEC1,0,2750000,1,1123.770822,368.941314,565.966447,46.928621,89.664295,716
seq00_static_2750k.ply,2750000,FEC1,0,2750000,2,1132.785357,357.664225,576.380316,48.038580,98.533431,716
seq00_static_2750k.ply,2750000,FEC1,0,2750000,3,1113.179106,363.606524,561.199866,46.229827,90.931666,716
seq00_static_2750k.ply,2750000,FEC1,0,2750000,4,1197.923551,362.202006,624.204931,52.785495,100.179922,716
seq00_static_2750k.ply,2750000,FEC1,0,2750000,5,1121.096733,374.211235,559.988325,46.203415,90.175332,716
seq00_static_2750k.ply,2750000,FEC1,0,2750000,6,1126.068448,364.944188,566.419343,45.939422,99.555110,716
seq00_static_2750k.ply,2750000,FEC1,0,2750000,7,1150.585665,370.393938,582.141458,48.013297,97.761641,716
seq00_static_2750k.ply,2750000,FECunion,0,2750000,1,1062.221468,383.057868,571.108817,28.761117,14.143731,716
seq00_static_2750k.ply,2750000,FECunion,0,2750000,2,1089.691119,400.301525,577.624760,29.649179,14.558503,716
seq00_static_2750k.ply,2750000,FECunion,0,2750000,3,1092.450721,391.544175,588.584526,29.150256,14.928568,716
seq00_static_2750k.ply,2750000,FECunion,0,2750000,4,1099.963419,391.448455,594.955974,28.692168,14.033889,716
seq00_static_2750k.ply,2750000,FECunion,0,2750000,5,1061.503979,382.185072,570.954691,28.987850,14.210244,716
seq00_static_2750k.ply,2750000,FECunion,0,2750000,6,1084.788163,384.122044,584.864836,29.214027,15.089488,716
seq00_static_2750k.ply,2750000,FECunion,0,2750000,7,1066.694383,383.176525,575.594729,29.196750,13.872329,716
seq00_static_2750k.ply,2750000,FEC,50,2750000,1,22298.318897,383.793736,1100.001560,20664.870003,109.114201,716
seq00_static_2750k.ply,2750000,FEC,50,2750000,2,20893.020003,359.365878,1017.650399,19373.012154,103.335983,716
seq00_static_2750k.ply,2750000,FEC,50,2750000,3,20922.720976,356.305761,1010.558396,19418.721908,102.373013,716
seq00_static_2750k.ply,2750000,FEC,50,2750000,4,21235.913437,361.013825,1050.020589,19671.095029,111.129509,716
